
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,Bx,By,Bz,
7.322905,-0.0392,-0.0781,0.9792,0.0084,0.0873,-0.1396,0.0327,-0.0323,-0.0172,0.6938,-43.3688,-10.4438,
7.331764,-0.0392,-0.0781,0.9792,0.0802,0.0849,-0.0459,0.0327,-0.0323,-0.0172,0.6938,-43.3688,-10.4438,
7.341006,-0.0392,-0.0781,0.9792,0.0802,0.0849,-0.0459,-0.0063,-0.0005,-0.0136,0.6938,-43.3688,-10.4438,
7.349708,-0.0311,-0.0822,0.9960,0.0802,0.0849,-0.0459,-0.0063,-0.0005,-0.0136,0.6938,-43.3688,-10.4438,
7.350740,-0.0311,-0.0822,0.9960,0.0516,0.0598,0.0068,-0.0063,-0.0005,-0.0136,0.6938,-43.3688,-10.4438,
7.370586,-0.0311,-0.0822,0.9960,0.0679,0.0648,-0.0106,-0.0063,-0.0005,-0.0136,0.6938,-43.3688,-10.4438,
7.383055,-0.0311,-0.0822,0.9960,0.0679,0.0648,-0.0106,-0.0063,-0.0005,-0.0136,0.5813,-42.9563,-10.5375,
7.390019,-0.0311,-0.0822,0.9960,0.0857,0.0948,-0.1050,-0.0063,-0.0005,-0.0136,0.5813,-42.9563,-10.5375,
7.398078,-0.0223,-0.0773,0.9790,0.0857,0.0948,-0.1050,-0.0063,-0.0005,-0.0136,0.5813,-42.9563,-10.5375,
7.402449,-0.0223,-0.0773,0.9790,0.0857,0.0948,-0.1050,-0.0113,-0.0714,-0.0161,0.5813,-42.9563,-10.5375,
7.408839,-0.0223,-0.0773,0.9790,0.0753,0.1268,-0.1293,-0.0113,-0.0714,-0.0161,0.5813,-42.9563,-10.5375,
7.427665,-0.0223,-0.0773,0.9790,0.0899,0.0885,0.0006,-0.0113,-0.0714,-0.0161,0.5813,-42.9563,-10.5375,
7.443249,-0.0223,-0.0773,0.9790,0.0899,0.0885,0.0006,-0.0113,-0.0714,-0.0161,0.8063,-43.4250,-11.1750,
7.447159,-0.0182,-0.0877,1.0161,0.0899,0.0885,0.0006,-0.0113,-0.0714,-0.0161,0.8063,-43.4250,-11.1750,
7.450266,-0.0182,-0.0877,1.0161,0.1277,0.0249,0.2030,-0.0113,-0.0714,-0.0161,0.8063,-43.4250,-11.1750,
7.464878,-0.0182,-0.0877,1.0161,0.1277,0.0249,0.2030,-0.0235,0.0642,-0.0136,0.8063,-43.4250,-11.1750,
7.466410,-0.0182,-0.0877,1.0161,0.0862,0.0448,0.2351,-0.0235,0.0642,-0.0136,0.8063,-43.4250,-11.1750,
7.484636,-0.0182,-0.0877,1.0161,0.0169,0.0694,0.1373,-0.0235,0.0642,-0.0136,0.8063,-43.4250,-11.1750,
7.494113,-0.0353,-0.0791,1.0012,0.0169,0.0694,0.1373,-0.0235,0.0642,-0.0136,0.8063,-43.4250,-11.1750,
7.503538,-0.0353,-0.0791,1.0012,-0.0671,0.0731,0.0559,-0.0235,0.0642,-0.0136,0.8063,-43.4250,-11.1750,
7.504819,-0.0353,-0.0791,1.0012,-0.0671,0.0731,0.0559,-0.0235,0.0642,-0.0136,1.1063,-43.4438,-11.0813,
7.523535,-0.0353,-0.0791,1.0012,0.0035,0.0519,-0.0278,-0.0235,0.0642,-0.0136,1.1063,-43.4438,-11.0813,
7.527840,-0.0353,-0.0791,1.0012,0.0035,0.0519,-0.0278,-0.0040,0.0153,0.0023,1.1063,-43.4438,-11.0813,
7.541554,-0.0220,-0.0847,0.9892,0.0035,0.0519,-0.0278,-0.0040,0.0153,0.0023,1.1063,-43.4438,-11.0813,
7.545482,-0.0220,-0.0847,0.9892,0.1197,0.0633,-0.0585,-0.0040,0.0153,0.0023,1.1063,-43.4438,-11.0813,
7.561635,-0.0220,-0.0847,0.9892,0.0627,0.1257,-0.0550,-0.0040,0.0153,0.0023,1.1063,-43.4438,-11.0813,
7.563493,-0.0220,-0.0847,0.9892,0.0627,0.1257,-0.0550,-0.0040,0.0153,0.0023,0.7125,-43.7438,-10.6500,
7.581223,-0.0220,-0.0847,0.9892,0.0936,0.0639,0.1382,-0.0040,0.0153,0.0023,0.7125,-43.7438,-10.6500,
7.591757,-0.0318,-0.0837,1.0132,0.0936,0.0639,0.1382,-0.0040,0.0153,0.0023,0.7125,-43.7438,-10.6500,
7.595592,-0.0318,-0.0837,1.0132,0.0936,0.0639,0.1382,-0.0503,0.1057,-0.0148,0.7125,-43.7438,-10.6500,
7.601571,-0.0318,-0.0837,1.0132,0.0307,0.1206,0.1422,-0.0503,0.1057,-0.0148,0.7125,-43.7438,-10.6500,
7.619082,-0.0318,-0.0837,1.0132,0.0018,0.0657,0.1029,-0.0503,0.1057,-0.0148,0.7125,-43.7438,-10.6500,
7.624244,-0.0318,-0.0837,1.0132,0.0018,0.0657,0.1029,-0.0503,0.1057,-0.0148,0.5063,-43.0125,-11.3813,
7.637980,-0.0450,-0.0849,1.0021,0.0018,0.0657,0.1029,-0.0503,0.1057,-0.0148,0.5063,-43.0125,-11.3813,
7.641924,-0.0450,-0.0849,1.0021,-0.0132,0.1027,0.0759,-0.0503,0.1057,-0.0148,0.5063,-43.0125,-11.3813,
7.651607,-0.0450,-0.0849,1.0021,-0.0132,0.1027,0.0759,-0.0418,0.1375,0.0036,0.5063,-43.0125,-11.3813,
7.657391,-0.0450,-0.0849,1.0021,0.0858,0.0626,0.0514,-0.0418,0.1375,0.0036,0.5063,-43.0125,-11.3813,
7.676364,-0.0450,-0.0849,1.0021,0.0689,0.0529,0.0725,-0.0418,0.1375,0.0036,0.5063,-43.0125,-11.3813,
7.683090,-0.0450,-0.0849,1.0021,0.0689,0.0529,0.0725,-0.0418,0.1375,0.0036,0.8250,-43.6313,-10.9688,
7.684332,-0.0453,-0.0908,0.9988,0.0689,0.0529,0.0725,-0.0418,0.1375,0.0036,0.8250,-43.6313,-10.9688,
7.694975,-0.0453,-0.0908,0.9988,-0.0221,0.0584,0.0239,-0.0418,0.1375,0.0036,0.8250,-43.6313,-10.9688,
7.713584,-0.0453,-0.0908,0.9988,-0.0221,0.0584,0.0239,-0.0113,0.0410,-0.0111,0.8250,-43.6313,-10.9688,
7.715343,-0.0453,-0.0908,0.9988,-0.0093,0.0403,-0.0110,-0.0113,0.0410,-0.0111,0.8250,-43.6313,-10.9688,
7.733302,-0.0516,-0.0959,0.9970,-0.0093,0.0403,-0.0110,-0.0113,0.0410,-0.0111,0.8250,-43.6313,-10.9688,
7.736940,-0.0516,-0.0959,0.9970,0.0090,0.0215,0.0324,-0.0113,0.0410,-0.0111,0.8250,-43.6313,-10.9688,
7.747099,-0.0516,-0.0959,0.9970,0.0090,0.0215,0.0324,-0.0113,0.0410,-0.0111,0.9000,-43.2563,-10.8750,
7.752996,-0.0516,-0.0959,0.9970,-0.0164,0.0824,-0.1258,-0.0113,0.0410,-0.0111,0.9000,-43.2563,-10.8750,
7.771433,-0.0516,-0.0959,0.9970,0.0181,0.1009,-0.1163,-0.0113,0.0410,-0.0111,0.9000,-43.2563,-10.8750,
7.775596,-0.0516,-0.0959,0.9970,0.0181,0.1009,-0.1163,-0.0296,-0.0250,0.0011,0.9000,-43.2563,-10.8750,
7.780341,-0.0494,-0.0845,0.9814,0.0181,0.1009,-0.1163,-0.0296,-0.0250,0.0011,0.9000,-43.2563,-10.8750,
7.791173,-0.0494,-0.0845,0.9814,0.0230,0.1345,-0.0583,-0.0296,-0.0250,0.0011,0.9000,-43.2563,-10.8750,
7.802564,-0.0494,-0.0845,0.9814,0.0230,0.1345,-0.0583,-0.0296,-0.0250,0.0011,1.0875,-43.3500,-10.7625,
7.809755,-0.0494,-0.0845,0.9814,0.0830,0.1089,0.0668,-0.0296,-0.0250,0.0011,1.0875,-43.3500,-10.7625,
7.828623,-0.0367,-0.0861,1.0024,0.0830,0.1089,0.0668,-0.0296,-0.0250,0.0011,1.0875,-43.3500,-10.7625,
7.832222,-0.0367,-0.0861,1.0024,0.1229,0.1445,0.0862,-0.0296,-0.0250,0.0011,1.0875,-43.3500,-10.7625,
7.837828,-0.0367,-0.0861,1.0024,0.1229,0.1445,0.0862,-0.0235,-0.0738,-0.0087,1.0875,-43.3500,-10.7625,
7.848644,-0.0367,-0.0861,1.0024,0.1042,0.0975,-0.0268,-0.0235,-0.0738,-0.0087,1.0875,-43.3500,-10.7625,
7.863284,-0.0367,-0.0861,1.0024,0.1042,0.0975,-0.0268,-0.0235,-0.0738,-0.0087,1.3875,-43.3313,-11.5125,
7.870422,-0.0367,-0.0861,1.0024,0.0157,0.1226,-0.0849,-0.0235,-0.0738,-0.0087,1.3875,-43.3313,-11.5125,
7.876720,-0.0397,-0.0917,0.9816,0.0157,0.1226,-0.0849,-0.0235,-0.0738,-0.0087,1.3875,-43.3313,-11.5125,
7.886611,-0.0397,-0.0917,0.9816,0.0939,0.0972,-0.0711,-0.0235,-0.0738,-0.0087,1.3875,-43.3313,-11.5125,
7.901875,-0.0397,-0.0917,0.9816,0.0939,0.0972,-0.0711,-0.0553,-0.1166,-0.0136,1.3875,-43.3313,-11.5125,
7.907843,-0.0397,-0.0917,0.9816,0.1018,0.0521,-0.0495,-0.0553,-0.1166,-0.0136,1.3875,-43.3313,-11.5125,
7.923602,-0.0397,-0.0917,0.9816,0.1018,0.0521,-0.0495,-0.0553,-0.1166,-0.0136,0.9938,-43.1063,-11.5875,
7.927230,-0.0267,-0.1042,1.0037,0.1018,0.0521,-0.0495,-0.0553,-0.1166,-0.0136,0.9938,-43.1063,-11.5875,
7.929478,-0.0267,-0.1042,1.0037,0.1207,0.0011,0.0972,-0.0553,-0.1166,-0.0136,0.9938,-43.1063,-11.5875,
7.943575,-0.0267,-0.1042,1.0037,0.0491,0.0224,0.2271,-0.0553,-0.1166,-0.0136,0.9938,-43.1063,-11.5875,
7.962332,-0.0267,-0.1042,1.0037,0.0491,0.0224,0.2271,-0.0296,-0.0286,-0.0051,0.9938,-43.1063,-11.5875,
7.965743,-0.0267,-0.1042,1.0037,0.0470,0.0199,0.2659,-0.0296,-0.0286,-0.0051,0.9938,-43.1063,-11.5875,
7.971075,-0.0353,-0.1033,1.0174,0.0470,0.0199,0.2659,-0.0296,-0.0286,-0.0051,0.9938,-43.1063,-11.5875,
7.981742,-0.0353,-0.1033,1.0174,-0.0176,0.0380,0.2231,-0.0296,-0.0286,-0.0051,0.9938,-43.1063,-11.5875,
7.983518,-0.0353,-0.1033,1.0174,-0.0176,0.0380,0.2231,-0.0296,-0.0286,-0.0051,1.2938,-43.1438,-11.2875,
8.001435,-0.0353,-0.1033,1.0174,-0.0315,0.0305,0.2950,-0.0296,-0.0286,-0.0051,1.2938,-43.1438,-11.2875,
8.020375,-0.0372,-0.0998,1.0127,-0.0315,0.0305,0.2950,-0.0296,-0.0286,-0.0051,1.2938,-43.1438,-11.2875,
8.024469,-0.0372,-0.0998,1.0127,0.0055,0.0592,0.1869,-0.0296,-0.0286,-0.0051,1.2938,-43.1438,-11.2875,
8.027047,-0.0372,-0.0998,1.0127,0.0055,0.0592,0.1869,0.0400,0.0287,0.0157,1.2938,-43.1438,-11.2875,
8.040020,-0.0372,-0.0998,1.0127,-0.0071,0.0595,0.0737,0.0400,0.0287,0.0157,1.2938,-43.1438,-11.2875,
8.043547,-0.0372,-0.0998,1.0127,-0.0071,0.0595,0.0737,0.0400,0.0287,0.0157,0.3938,-42.9375,-10.8563,
8.059161,-0.0372,-0.0998,1.0127,0.0065,0.0840,-0.0348,0.0400,0.0287,0.0157,0.3938,-42.9375,-10.8563,
8.069991,-0.0380,-0.0913,0.9807,0.0065,0.0840,-0.0348,0.0400,0.0287,0.0157,0.3938,-42.9375,-10.8563,
8.078038,-0.0380,-0.0913,0.9807,0.0282,0.1322,-0.1696,0.0400,0.0287,0.0157,0.3938,-42.9375,-10.8563,
8.086533,-0.0380,-0.0913,0.9807,0.0282,0.1322,-0.1696,0.0217,0.0129,0.0157,0.3938,-42.9375,-10.8563,
8.097259,-0.0380,-0.0913,0.9807,0.0822,0.1353,-0.1651,0.0217,0.0129,0.0157,0.3938,-42.9375,-10.8563,
8.103073,-0.0380,-0.0913,0.9807,0.0822,0.1353,-0.1651,0.0217,0.0129,0.0157,1.0875,-43.2375,-11.1750,
8.114906,-0.0264,-0.0933,0.9839,0.0822,0.1353,-0.1651,0.0217,0.0129,0.0157,1.0875,-43.2375,-11.1750,
8.116544,-0.0264,-0.0933,0.9839,0.1354,0.0896,-0.0983,0.0217,0.0129,0.0157,1.0875,-43.2375,-11.1750,
8.135288,-0.0264,-0.0933,0.9839,0.1851,0.0858,-0.0125,0.0217,0.0129,0.0157,1.0875,-43.2375,-11.1750,
8.148971,-0.0264,-0.0933,0.9839,0.1851,0.0858,-0.0125,-0.0076,-0.0703,-0.0172,1.0875,-43.2375,-11.1750,
8.154229,-0.0264,-0.0933,0.9839,0.1477,0.1205,-0.0609,-0.0076,-0.0703,-0.0172,1.0875,-43.2375,-11.1750,
8.162855,-0.0225,-0.0917,0.9880,0.1477,0.1205,-0.0609,-0.0076,-0.0703,-0.0172,1.0875,-43.2375,-11.1750,
8.165008,-0.0225,-0.0917,0.9880,0.1477,0.1205,-0.0609,-0.0076,-0.0703,-0.0172,1.2938,-43.4438,-10.9875,
8.173045,-0.0225,-0.0917,0.9880,0.1347,0.1326,-0.0347,-0.0076,-0.0703,-0.0172,1.2938,-43.4438,-10.9875,
8.192360,-0.0225,-0.0917,0.9880,0.1273,0.0765,0.0376,-0.0076,-0.0703,-0.0172,1.2938,-43.4438,-10.9875,
8.211189,-0.0282,-0.0966,1.0151,0.1273,0.0765,0.0376,-0.0076,-0.0703,-0.0172,1.2938,-43.4438,-10.9875,
8.215055,-0.0282,-0.0966,1.0151,0.1273,0.0765,0.0376,-0.0296,0.0104,-0.0282,1.2938,-43.4438,-10.9875,
8.217326,-0.0282,-0.0966,1.0151,0.0741,0.0733,0.2083,-0.0296,0.0104,-0.0282,1.2938,-43.4438,-10.9875,
8.222927,-0.0282,-0.0966,1.0151,0.0741,0.0733,0.2083,-0.0296,0.0104,-0.0282,0.4125,-43.1250,-11.0625,
8.231214,-0.0282,-0.0966,1.0151,0.0265,0.0548,0.1654,-0.0296,0.0104,-0.0282,0.4125,-43.1250,-11.0625,
8.249827,-0.0282,-0.0966,1.0151,-0.0381,0.0276,0.0815,-0.0296,0.0104,-0.0282,0.4125,-43.1250,-11.0625,
8.258688,-0.0418,-0.1015,0.9965,-0.0381,0.0276,0.0815,-0.0296,0.0104,-0.0282,0.4125,-43.1250,-11.0625,
8.269921,-0.0418,-0.1015,0.9965,-0.0797,0.0311,0.0264,-0.0296,0.0104,-0.0282,0.4125,-43.1250,-11.0625,
8.272480,-0.0418,-0.1015,0.9965,-0.0797,0.0311,0.0264,0.0034,-0.0103,-0.0161,0.4125,-43.1250,-11.0625,
8.283711,-0.0418,-0.1015,0.9965,-0.0797,0.0311,0.0264,0.0034,-0.0103,-0.0161,1.2938,-43.1438,-11.1938,
8.290458,-0.0418,-0.1015,0.9965,-0.0924,-0.0038,-0.0047,0.0034,-0.0103,-0.0161,1.2938,-43.1438,-11.1938,
8.306189,-0.0462,-0.1010,0.9985,-0.0924,-0.0038,-0.0047,0.0034,-0.0103,-0.0161,1.2938,-43.1438,-11.1938,
8.308002,-0.0462,-0.1010,0.9985,-0.1017,0.0336,0.0459,0.0034,-0.0103,-0.0161,1.2938,-43.1438,-11.1938,
8.326273,-0.0462,-0.1010,0.9985,-0.0786,0.0196,0.0484,0.0034,-0.0103,-0.0161,1.2938,-43.1438,-11.1938,
8.335252,-0.0462,-0.1010,0.9985,-0.0786,0.0196,0.0484,0.0082,0.0032,0.0254,1.2938,-43.1438,-11.1938,
8.343295,-0.0462,-0.1010,0.9985,-0.0786,0.0196,0.0484,0.0082,0.0032,0.0254,0.6188,-43.2938,-11.6813,
8.346544,-0.0462,-0.1010,0.9985,0.0137,0.0708,0.0412,0.0082,0.0032,0.0254,0.6188,-43.2938,-11.6813,
8.355917,-0.0280,-0.0950,0.9970,0.0137,0.0708,0.0412,0.0082,0.0032,0.0254,0.6188,-43.2938,-11.6813,
8.364231,-0.0280,-0.0950,0.9970,0.1016,0.0953,0.0479,0.0082,0.0032,0.0254,0.6188,-43.2938,-11.6813,
8.384222,-0.0280,-0.0950,0.9970,0.1056,0.0740,0.0093,0.0082,0.0032,0.0254,0.6188,-43.2938,-11.6813,
8.397220,-0.0280,-0.0950,0.9970,0.1056,0.0740,0.0093,-0.0088,-0.0275,0.0034,0.6188,-43.2938,-11.6813,
8.401900,-0.0257,-0.0973,0.9992,0.1056,0.0740,0.0093,-0.0088,-0.0275,0.0034,0.6188,-43.2938,-11.6813,
8.405023,-0.0257,-0.0973,0.9992,0.0822,0.0683,0.0523,-0.0088,-0.0275,0.0034,0.6188,-43.2938,-11.6813,
8.407764,-0.0257,-0.0973,0.9992,0.0822,0.0683,0.0523,-0.0088,-0.0275,0.0034,0.7125,-43.4062,-11.3813,
8.422479,-0.0257,-0.0973,0.9992,0.0711,0.1141,0.0620,-0.0088,-0.0275,0.0034,0.7125,-43.4062,-11.3813,
8.442238,-0.0257,-0.0973,0.9992,0.1124,0.1015,0.1386,-0.0088,-0.0275,0.0034,0.7125,-43.4062,-11.3813,
8.450366,-0.0204,-0.0954,1.0070,0.1124,0.1015,0.1386,-0.0088,-0.0275,0.0034,0.7125,-43.4062,-11.3813,
8.459684,-0.0204,-0.0954,1.0070,0.1124,0.1015,0.1386,0.0168,-0.0043,0.0034,0.7125,-43.4062,-11.3813,
8.463756,-0.0204,-0.0954,1.0070,0.1413,0.0828,0.0904,0.0168,-0.0043,0.0034,0.7125,-43.4062,-11.3813,
8.464619,-0.0204,-0.0954,1.0070,0.1413,0.0828,0.0904,0.0168,-0.0043,0.0034,1.2938,-43.1250,-11.6063,
8.479252,-0.0204,-0.0954,1.0070,0.1293,0.0829,-0.0251,0.0168,-0.0043,0.0034,1.2938,-43.1250,-11.6063,
8.497365,-0.0280,-0.0940,0.9843,0.1293,0.0829,-0.0251,0.0168,-0.0043,0.0034,1.2938,-43.1250,-11.6063,
8.498926,-0.0280,-0.0940,0.9843,0.0582,0.0918,-0.0949,0.0168,-0.0043,0.0034,1.2938,-43.1250,-11.6063,
8.517860,-0.0280,-0.0940,0.9843,0.0103,0.0840,-0.0755,0.0168,-0.0043,0.0034,1.2938,-43.1250,-11.6063,
8.523187,-0.0280,-0.0940,0.9843,0.0103,0.0840,-0.0755,-0.0223,0.0104,-0.0234,1.2938,-43.1250,-11.6063,
8.525093,-0.0280,-0.0940,0.9843,0.0103,0.0840,-0.0755,-0.0223,0.0104,-0.0234,0.3188,-43.1063,-11.2688,
8.536469,-0.0280,-0.0940,0.9843,-0.0214,0.0847,0.0377,-0.0223,0.0104,-0.0234,0.3188,-43.1063,-11.2688,
8.546259,-0.0336,-0.0991,1.0044,-0.0214,0.0847,0.0377,-0.0223,0.0104,-0.0234,0.3188,-43.1063,-11.2688,
8.556856,-0.0336,-0.0991,1.0044,0.0308,0.0606,0.1656,-0.0223,0.0104,-0.0234,0.3188,-43.1063,-11.2688,
8.575866,-0.0336,-0.0991,1.0044,0.0056,0.0498,0.2740,-0.0223,0.0104,-0.0234,0.3188,-43.1063,-11.2688,
8.584159,-0.0336,-0.0991,1.0044,0.0056,0.0498,0.2740,-0.0223,0.0104,-0.0234,0.9750,-42.9375,-11.1750,
8.587677,-0.0336,-0.0991,1.0044,0.0056,0.0498,0.2740,0.0168,0.0434,-0.0026,0.9750,-42.9375,-11.1750,
8.594105,-0.0375,-0.1045,1.0202,0.0056,0.0498,0.2740,0.0168,0.0434,-0.0026,0.9750,-42.9375,-11.1750,
8.595825,-0.0375,-0.1045,1.0202,-0.0078,0.0032,0.2596,0.0168,0.0434,-0.0026,0.9750,-42.9375,-11.1750,
8.613827,-0.0375,-0.1045,1.0202,-0.0376,0.0731,0.0502,0.0168,0.0434,-0.0026,0.9750,-42.9375,-11.1750,
8.633042,-0.0375,-0.1045,1.0202,-0.0478,0.0972,-0.0995,0.0168,0.0434,-0.0026,0.9750,-42.9375,-11.1750,
8.641535,-0.0413,-0.0952,0.9760,-0.0478,0.0972,-0.0995,0.0168,0.0434,-0.0026,0.9750,-42.9375,-11.1750,
8.645015,-0.0413,-0.0952,0.9760,-0.0478,0.0972,-0.0995,0.0168,0.0434,-0.0026,0.8813,-42.9188,-11.3813,
8.647491,-0.0413,-0.0952,0.9760,-0.0478,0.0972,-0.0995,0.0265,-0.0055,0.0084,0.8813,-42.9188,-11.3813,
8.653058,-0.0413,-0.0952,0.9760,-0.0047,0.0608,-0.1479,0.0265,-0.0055,0.0084,0.8813,-42.9188,-11.3813,
8.670557,-0.0413,-0.0952,0.9760,0.0506,0.1102,-0.1168,0.0265,-0.0055,0.0084,0.8813,-42.9188,-11.3813,
8.689366,-0.0282,-0.0920,0.9907,0.0506,0.1102,-0.1168,0.0265,-0.0055,0.0084,0.8813,-42.9188,-11.3813,
8.690978,-0.0282,-0.0920,0.9907,0.0921,0.0963,-0.0328,0.0265,-0.0055,0.0084,0.8813,-42.9188,-11.3813,
8.702537,-0.0282,-0.0920,0.9907,0.0921,0.0963,-0.0328,0.0265,-0.0055,0.0084,0.3938,-42.8250,-10.9500,
8.708067,-0.0282,-0.0920,0.9907,0.0921,0.0963,-0.0328,-0.0125,-0.0348,0.0034,0.3938,-42.8250,-10.9500,
8.709123,-0.0282,-0.0920,0.9907,0.0928,0.1167,-0.0616,-0.0125,-0.0348,0.0034,0.3938,-42.8250,-10.9500,
8.728881,-0.0282,-0.0920,0.9907,0.0971,0.1080,-0.0616,-0.0125,-0.0348,0.0034,0.3938,-42.8250,-10.9500,
8.736338,-0.0238,-0.0905,0.9907,0.0971,0.1080,-0.0616,-0.0125,-0.0348,0.0034,0.3938,-42.8250,-10.9500,
8.747695,-0.0238,-0.0905,0.9907,0.1199,0.0844,0.0440,-0.0125,-0.0348,0.0034,0.3938,-42.8250,-10.9500,
8.762947,-0.0238,-0.0905,0.9907,0.1199,0.0844,0.0440,-0.0125,-0.0348,0.0034,1.2000,-43.3688,-10.7812,
8.766309,-0.0238,-0.0905,0.9907,0.1459,0.0611,0.0684,-0.0125,-0.0348,0.0034,1.2000,-43.3688,-10.7812,
8.769699,-0.0238,-0.0905,0.9907,0.1459,0.0611,0.0684,-0.0247,0.0153,-0.0087,1.2000,-43.3688,-10.7812,
8.785137,-0.0282,-0.0971,1.0132,0.1459,0.0611,0.0684,-0.0247,0.0153,-0.0087,1.2000,-43.3688,-10.7812,
8.788593,-0.0282,-0.0971,1.0132,0.0688,0.0648,0.1885,-0.0247,0.0153,-0.0087,1.2000,-43.3688,-10.7812,
8.804620,-0.0282,-0.0971,1.0132,0.0234,0.0468,0.1743,-0.0247,0.0153,-0.0087,1.2000,-43.3688,-10.7812,
8.824075,-0.0282,-0.0971,1.0132,-0.0193,0.0669,0.0615,-0.0247,0.0153,-0.0087,1.2000,-43.3688,-10.7812,
8.827488,-0.0282,-0.0971,1.0132,-0.0193,0.0669,0.0615,-0.0247,0.0153,-0.0087,0.3000,-43.1250,-11.0625,
8.836739,-0.0385,-0.0952,0.9960,-0.0193,0.0669,0.0615,-0.0247,0.0153,-0.0087,0.3000,-43.1250,-11.0625,
8.838250,-0.0385,-0.0952,0.9960,-0.0193,0.0669,0.0615,0.0058,-0.0067,-0.0148,0.3000,-43.1250,-11.0625,
8.843180,-0.0385,-0.0952,0.9960,-0.0472,0.0449,0.0232,0.0058,-0.0067,-0.0148,0.3000,-43.1250,-11.0625,
8.862551,-0.0385,-0.0952,0.9960,-0.0813,0.0452,0.0666,0.0058,-0.0067,-0.0148,0.3000,-43.1250,-11.0625,
8.880717,-0.0418,-0.0989,1.0032,-0.0813,0.0452,0.0666,0.0058,-0.0067,-0.0148,0.3000,-43.1250,-11.0625,
8.884678,-0.0418,-0.0989,1.0032,-0.0515,0.0458,0.0906,0.0058,-0.0067,-0.0148,0.3000,-43.1250,-11.0625,
8.887779,-0.0418,-0.0989,1.0032,-0.0515,0.0458,0.0906,0.0058,-0.0067,-0.0148,0.6938,-43.2375,-11.0625,
8.894719,-0.0418,-0.0989,1.0032,-0.0515,0.0458,0.0906,0.0192,0.0080,0.0121,0.6938,-43.2375,-11.0625,
8.901892,-0.0418,-0.0989,1.0032,-0.0263,0.0807,0.0497,0.0192,0.0080,0.0121,0.6938,-43.2375,-11.0625,
8.919518,-0.0418,-0.0989,1.0032,-0.0149,0.0635,-0.0655,0.0192,0.0080,0.0121,0.6938,-43.2375,-11.0625,
8.928605,-0.0387,-0.0935,0.9914,-0.0149,0.0635,-0.0655,0.0192,0.0080,0.0121,0.6938,-43.2375,-11.0625,
8.938469,-0.0387,-0.0935,0.9914,0.0034,0.0839,-0.0106,0.0192,0.0080,0.0121,0.6938,-43.2375,-11.0625,
8.944794,-0.0387,-0.0935,0.9914,0.0034,0.0839,-0.0106,0.0192,0.0080,0.0121,1.0875,-43.1250,-11.4938,
8.956983,-0.0387,-0.0935,0.9914,0.0034,0.0839,-0.0106,0.0107,-0.0103,0.0267,1.0875,-43.1250,-11.4938,
8.958913,-0.0387,-0.0935,0.9914,0.1023,0.0774,0.1160,0.0107,-0.0103,0.0267,1.0875,-43.1250,-11.4938,
8.976519,-0.0248,-0.0889,0.9914,0.1023,0.0774,0.1160,0.0107,-0.0103,0.0267,1.0875,-43.1250,-11.4938,
8.977875,-0.0248,-0.0889,0.9914,0.1102,0.1315,-0.0258,0.0107,-0.0103,0.0267,1.0875,-43.1250,-11.4938,
8.995559,-0.0248,-0.0889,0.9914,0.1086,0.1070,-0.0215,0.0107,-0.0103,0.0267,1.0875,-43.1250,-11.4938,
9.003834,-0.0248,-0.0889,0.9914,0.1086,0.1070,-0.0215,0.0107,-0.0103,0.0267,0.9938,-43.0312,-11.2875,
9.015523,-0.0248,-0.0889,0.9914,0.0751,0.0993,-0.0215,0.0107,-0.0103,0.0267,0.9938,-43.0312,-11.2875,
9.018543,-0.0248,-0.0889,0.9914,0.0751,0.0993,-0.0215,-0.0003,0.0177,0.0133,0.9938,-43.0312,-11.2875,
9.023431,-0.0318,-0.0945,0.9995,0.0751,0.0993,-0.0215,-0.0003,0.0177,0.0133,0.9938,-43.0312,-11.2875,
9.035587,-0.0318,-0.0945,0.9995,0.0368,0.0599,0.1102,-0.0003,0.0177,0.0133,0.9938,-43.0312,-11.2875,
9.054040,-0.0318,-0.0945,0.9995,0.0290,0.0493,0.1885,-0.0003,0.0177,0.0133,0.9938,-43.0312,-11.2875,
9.064249,-0.0318,-0.0945,0.9995,0.0290,0.0493,0.1885,-0.0003,0.0177,0.0133,0.9938,-43.1250,-11.2875,
9.072127,-0.0385,-0.1031,1.0034,0.0290,0.0493,0.1885,-0.0003,0.0177,0.0133,0.9938,-43.1250,-11.2875,
9.075770,-0.0385,-0.1031,1.0034,-0.0556,-0.0178,0.0893,-0.0003,0.0177,0.0133,0.9938,-43.1250,-11.2875,
9.080616,-0.0385,-0.1031,1.0034,-0.0556,-0.0178,0.0893,0.0168,-0.1093,-0.0136,0.9938,-43.1250,-11.2875,
9.091254,-0.0385,-0.1031,1.0034,-0.0043,0.0113,0.2777,0.0168,-0.1093,-0.0136,0.9938,-43.1250,-11.2875,
9.110959,-0.0385,-0.1031,1.0034,0.1038,0.0696,0.5759,0.0168,-0.1093,-0.0136,0.9938,-43.1250,-11.2875,
9.119637,-0.0164,-0.0950,1.0584,0.1038,0.0696,0.5759,0.0168,-0.1093,-0.0136,0.9938,-43.1250,-11.2875,
9.125674,-0.0164,-0.0950,1.0584,0.1038,0.0696,0.5759,0.0168,-0.1093,-0.0136,0.6938,-43.1250,-11.0625,
